user_id,gender,age,country,subscription_type,listening_time,songs_played_per_day,skip_rate,device_type,ads_listened_per_week,offline_listening,is_churned
1812,Female,19,US,Premium,58,29,0.119,Desktop,0,114,0
1813,Male,22,US,Family,157,30,0.273,Mobile,0,113,0
1814,Male,28,BR,Premium,34,32,0.449,Mobile,0,133,1
1815,Male,21,US,Premium,122,42,0.304,Mobile,0,114,1
1816,Other,32,US,Premium,147,28,0.363,Mobile,0,113,1
1817,Male,28,BR,Premium,50,31,0.189,Mobile,0,131,1
1818,Female,30,AU,Free,174,29,0.464,Mobile,20,5,1
1819,Female,39,US,Free,130,34,0.448,Mobile,16,11,1
1820,Male,20,US,Premium,113,34,0.126,Mobile,0,123,0
1821,Male,33,CA,Family,168,47,0.121,Mobile,0,125,0
1822,Male,29,IN,Free,96,35,0.588,Mobile,26,11,1
1823,Female,27,US,Student,100,32,0.21,Mobile,0,7,1
1824,Female,37,DE,Free,103,52,0.653,Web,18,5,1
1825,Female,37,NL,Free,95,32,0.37,Mobile,21,11,1
1826,Female,22,US,Free,120,24,0.238,Mobile,21,12,0
1827,Male,28,AU,Student,199,49,0.095,Desktop,0,9,0
1828,Other,32,NL,Free,100,29,0.251,Mobile,23,11,1
1829,Female,27,US,Free,99,28,0.207,Mobile,14,7,0
1830,Male,34,IN,Free,46,25,0.118,Mobile,20,5,1
1831,Other,32,US,Premium,55,31,0.637,Mobile,0,121,1
1832,Female,44,IN,Family,152,33,0.272,Mobile,0,133,0
1833,Female,17,IN,Free,92,36,0.216,Mobile,22,5,1
1834,Female,29,US,Family,190,35,0.178,Desktop,0,123,0
1835,Female,22,IN,Family,128,24,0.187,Desktop,0,128,0
1836,Female,34,BR,Free,172,35,0.233,Mobile,20,11,0
1837,Male,17,US,Premium,75,28,0.067,Desktop,0,124,0
1838,Male,32,US,Free,159,28,0.155,Mobile,14,9,1
1839,Other,24,US,Free,42,23,0.265,Mobile,21,12,1
1840,Male,24,CA,Premium,205,27,0.259,Mobile,0,109,0
1841,Male,18,SE,Premium,140,29,0.251,Mobile,0,112,0
1842,Male,26,BR,Free,574,30,0.192,Mobile,24,8,0
1843,Male,38,GB,Free,135,26,0.155,Mobile,16,10,1
1844,Female,29,CA,Family,118,25,0.624,Mobile,0,111,1
1845,Other,35,US,Premium,125,31,0.83,Desktop,0,110,1
1846,Male,43,US,Free,175,48,0.119,Mobile,18,13,0
1847,Male,32,GB,Free,89,34,0.189,Mobile,25,9,1
1848,Male,25,GB,Free,150,26,0.19,Mobile,23,7,1
1849,Female,33,GB,Free,137,30,0.165,Mobile,23,6,1
1850,Female,25,NL,Premium,235,25,0.092,Desktop,0,138,0
1851,Male,25,DE,Premium,104,24,0.28,Web,0,133,0
1852,Female,17,DE,Free,168,26,0.105,Desktop,21,6,1
1853,Female,37,US,Premium,183,32,0.231,Web,0,116,0
1854,Female,26,SE,Free,258,30,0.244,Mobile,26,12,1
1855,Other,31,IN,Premium,78,48,0.641,Mobile,0,130,1
1856,Male,21,BR,Free,172,43,0.138,Mobile,26,10,1
1857,Female,33,GB,Free,115,31,0.537,Web,32,12,1
1858,Female,23,GB,Free,42,23,0.387,Mobile,18,9,1
1859,Female,28,GB,Premium,132,26,0.494,Mobile,0,114,1
1860,Female,37,US,Free,36,51,0.612,Mobile,19,11,1
1861,Female,36,IN,Free,231,59,0.493,Mobile,15,9,1
1862,Female,29,AU,Free,67,32,0.328,Mobile,24,10,1
1863,Male,15,US,Free,93,38,0.362,Desktop,21,9,1
1864,Female,53,US,Free,230,35,0.186,Mobile,22,10,0
1865,Other,43,IN,Premium,131,30,0.021,Web,0,118,0
1866,Other,35,US,Free,271,30,0.146,Web,20,19,0
1867,Male,23,DE,Premium,180,34,0.092,Web,0,133,0
1868,Male,29,IN,Student,200,50,0.559,Web,0,13,1
1869,Male,25,US,Premium,96,22,0.391,Mobile,0,117,0
1870,Female,40,BR,Premium,174,33,0.125,Web,0,113,0
1871,Female,32,CA,Premium,108,40,0.157,Mobile,0,147,0
1872,Male,23,BR,Student,157,31,0.446,Web,0,7,1
1873,Female,26,IN,Free,294,26,0.788,Mobile,7,9,1
1874,Female,38,BR,Family,189,28,0.074,Mobile,0,111,0
1875,Female,42,US,Family,174,56,0.255,Mobile,0,124,0
1876,Female,42,US,Free,262,26,0.444,Mobile,17,10,1
1877,Female,36,US,Free,132,31,0.153,Web,15,10,0
1878,Female,27,GB,Student,77,31,0.382,Desktop,0,13,1
1879,Male,13,AU,Premium,268,25,0.277,Mobile,0,151,0
1880,Female,32,GB,Free,281,31,0.328,Mobile,17,14,0
1881,Female,29,BR,Premium,251,40,0.402,Desktop,0,112,0
1882,Female,31,US,Free,31,50,0.099,Mobile,23,9,1
1883,Female,30,US,Free,174,26,0.251,Desktop,24,14,0
1884,Female,19,AU,Premium,166,24,0.429,Mobile,0,119,0
1885,Male,34,GB,Premium,109,29,0.519,Mobile,0,128,0
1886,Female,35,IN,Family,137,25,0.486,Web,0,111,0
1887,Male,35,US,Free,190,30,0.602,Mobile,24,15,1
1888,Male,37,NL,Family,181,29,0.625,Mobile,0,111,1
1889,Female,34,CA,Free,33,30,0.481,Web,18,10,1
1890,Other,26,IN,Premium,184,22,0.321,Web,0,115,1
1891,Male,29,US,Free,75,37,0.425,Web,24,14,1
1892,Male,30,GB,Free,316,64,0.25,Mobile,14,17,0
1893,Female,30,AU,Family,161,28,0.658,Mobile,0,114,1
1894,Male,37,BR,Free,217,36,0.088,Mobile,15,10,0
1895,Female,35,US,Family,99,34,0.848,Mobile,0,146,1
1896,Female,46,US,Free,220,22,0.007,Desktop,19,8,0
1897,Female,47,GB,Free,79,20,0.494,Mobile,19,7,1
1898,Male,30,US,Free,80,54,0.153,Mobile,16,8,1
1899,Male,13,IN,Premium,100,32,0.446,Web,0,113,1
1900,Female,39,US,Free,350,54,0.083,Web,25,12,0
1901,Female,25,US,Premium,102,29,0.375,Mobile,0,121,1
1902,Male,23,FR,Premium,125,25,0.312,Mobile,0,129,0
1903,Female,26,GB,Free,26,31,0.765,Desktop,23,6,1
1904,Male,26,IN,Free,442,33,0.147,Mobile,17,11,0
1905,Female,34,NL,Free,77,35,0.348,Desktop,20,9,1
1906,Male,17,US,Student,201,27,0.189,Web,0,7,0
1907,Other,21,IN,Free,204,25,0.233,Mobile,18,8,1
1908,Male,32,US,Free,122,28,0.227,Mobile,23,14,1
1909,Male,34,GB,Free,79,30,0.416,Mobile,16,9,1
1910,Male,35,US,Premium,234,35,0.24,Mobile,0,102,0
1911,Male,23,US,Premium,143,24,0.284,Mobile,0,110,0
1912,Female,22,US,Student,99,39,0.06,Desktop,0,9,1
1913,Other,25,US,Family,95,37,0.181,Web,0,139,0
1914,Male,31,AU,Free,237,26,0.234,Mobile,17,4,1
1915,Male,41,IN,Free,199,25,0.182,Web,26,7,1
1916,Female,13,NL,Premium,123,20,0.097,Mobile,0,127,0
1917,Female,28,DE,Family,238,34,0.412,Web,0,127,0
1918,Female,19,US,Free,164,35,0.473,Mobile,17,11,1
1919,Male,16,US,Free,183,17,0.053,Mobile,19,15,0
1920,Male,37,US,Family,151,27,0.221,Mobile,0,112,0
1921,Female,34,US,Free,92,31,0.073,Mobile,12,11,0
1922,Male,33,FR,Free,107,19,0.148,Mobile,24,14,1
1923,Female,37,CA,Family,38,48,0.371,Web,0,115,1
1924,Male,26,US,Family,167,31,0.186,Mobile,0,132,0
1925,Female,26,US,Free,67,34,0.135,Web,21,5,1
1926,Male,47,US,Free,187,37,0.275,Mobile,22,6,1
1927,Female,28,US,Free,97,49,0.384,Mobile,18,11,1
1928,Female,35,US,Family,416,23,0.329,Mobile,0,126,0
1929,Female,30,IN,Student,145,35,0.268,Web,0,8,1
1930,Male,15,US,Premium,41,27,0.196,Mobile,0,113,1
1931,Female,13,IN,Free,45,31,0.466,Mobile,20,9,1
1932,Female,25,US,Free,89,25,0.288,Web,26,14,1
1933,Female,38,US,Premium,78,35,0.296,Mobile,0,115,0
1934,Female,36,BR,Free,525,33,0.279,Mobile,17,7,0
1935,Female,37,CA,Premium,21,56,0.253,Mobile,0,110,1
1936,Female,22,US,Premium,119,30,0.224,Mobile,0,115,0
1937,Male,42,AU,Free,312,31,0.299,Mobile,23,9,0
1938,Female,22,US,Student,172,39,0.114,Web,0,16,1
1939,Female,31,US,Free,84,37,0.36,Web,23,5,1
1940,Male,29,IN,Premium,274,45,0.261,Mobile,0,109,0
1941,Male,28,IN,Free,191,53,0.26,Mobile,17,6,1
1942,Male,40,US,Premium,38,22,0.28,Mobile,0,113,1
1943,Female,24,US,Premium,243,48,0.046,Mobile,0,131,0
1944,Female,19,BR,Free,208,37,0.198,Mobile,14,10,0
1945,Female,30,US,Free,64,44,0.543,Mobile,12,12,0
1946,Female,26,US,Free,446,22,0.05,Mobile,19,8,0
1947,Male,57,GB,Free,133,36,0.19,Mobile,17,12,0
1948,Male,35,AU,Premium,134,35,0.148,Desktop,0,116,0
1949,Male,26,US,Free,227,36,0.144,Web,34,14,0
1950,Male,21,IN,Free,128,26,0.752,Mobile,25,7,1
1951,Male,14,CA,Free,107,18,0.318,Desktop,23,4,0
1952,Male,21,GB,Premium,128,27,0.318,Mobile,0,123,0
1953,Female,30,IN,Premium,158,34,0.174,Mobile,0,119,0
1954,Female,41,NL,Free,210,30,0.18,Desktop,19,8,0
1955,Other,38,US,Premium,85,24,0.187,Desktop,0,126,0
1956,Other,31,US,Family,227,56,0.318,Mobile,0,127,0
1957,Female,27,AU,Free,94,33,0.243,Mobile,20,9,1
1958,Male,32,FR,Premium,128,48,0.089,Web,0,124,0
1959,Female,25,GB,Free,78,24,0.329,Mobile,22,11,1
1960,Female,43,CA,Free,53,28,0.502,Mobile,27,10,1
1961,Male,28,IN,Premium,195,22,0.53,Desktop,0,134,1
1962,Male,29,IN,Free,227,21,0,Mobile,26,12,0
1963,Female,13,AU,Family,79,31,0.502,Mobile,0,127,1
1964,Male,28,GB,Free,293,24,0.34,Web,13,14,0
1965,Female,36,US,Free,106,35,0.209,Mobile,9,11,0
1966,Female,21,DE,Premium,49,29,0.43,Mobile,0,112,1
1967,Male,23,GB,Premium,52,37,0.553,Mobile,0,107,1
1968,Male,36,DE,Premium,242,38,0.507,Mobile,0,143,0
1969,Male,18,GB,Free,92,25,0.337,Mobile,16,12,1
1970,Male,38,US,Family,98,29,0.474,Mobile,0,116,1
1971,Male,25,GB,Student,51,35,0.144,Mobile,0,10,1
1972,Female,26,IN,Free,74,24,0.293,Mobile,28,10,1
1973,Male,21,IN,Premium,151,40,0.333,Mobile,0,129,0
1974,Female,33,GB,Premium,90,27,0.119,Mobile,0,119,1
1975,Male,49,US,Free,100,31,0.134,Mobile,15,7,1
1976,Other,36,GB,Free,149,22,0.392,Mobile,24,4,1
1977,Male,23,IN,Free,144,27,0.235,Mobile,20,14,1
1978,Male,39,GB,Student,163,28,0.403,Mobile,0,9,1
1979,Female,27,IN,Free,184,35,0.271,Desktop,23,10,1
1980,Female,40,GB,Premium,363,16,0.215,Desktop,0,113,0
1981,Male,36,US,Free,82,34,0.201,Mobile,18,8,0
1982,Female,13,IN,Premium,76,53,0.208,Mobile,0,115,1
1983,Female,21,US,Free,116,39,0.394,Mobile,20,13,1
1984,Female,37,CA,Premium,125,26,0.837,Mobile,0,119,1
1985,Male,31,US,Free,122,29,0.395,Mobile,15,9,1
1986,Male,21,US,Family,249,26,0.07,Mobile,0,108,0
1987,Female,24,GB,Family,149,25,0.298,Mobile,0,107,0
1988,Female,14,GB,Premium,129,32,0.213,Web,0,91,1
1989,Male,29,IN,Free,52,42,0.152,Mobile,23,10,1
1990,Female,47,IN,Free,34,29,0.552,Web,20,8,1
1991,Female,36,IN,Family,210,29,0.148,Mobile,0,97,0
1992,Male,47,GB,Free,259,42,0.266,Mobile,22,5,0
1993,Female,37,DE,Free,124,36,0.198,Mobile,19,16,1
1994,Male,38,CA,Premium,308,32,0.16,Web,0,113,0
1995,Female,45,GB,Free,77,18,0.592,Mobile,21,14,1
1996,Female,33,DE,Free,51,21,0.195,Mobile,22,7,0
1997,Other,28,NL,Premium,134,35,0.181,Mobile,0,137,0
1998,Male,38,US,Free,68,22,0.444,Desktop,20,14,0
1999,Male,41,AU,Free,271,49,0.108,Mobile,27,10,0
2000,Male,26,US,Premium,50,25,0.086,Mobile,0,131,0
2001,Male,24,US,Free,118,34,0.32,Web,16,7,1
2002,Male,31,US,Premium,102,36,0.3,Mobile,0,127,0
2003,Other,36,DE,Free,154,31,0.136,Mobile,31,9,1
2004,Male,36,US,Premium,118,33,0.034,Mobile,0,139,0
2005,Male,18,BR,Free,155,23,0.319,Desktop,23,11,1
2006,Female,45,BR,Free,167,39,0.643,Mobile,18,12,1
2007,Male,24,FR,Free,101,33,0.039,Mobile,25,11,1
2008,Female,27,GB,Free,166,35,0.374,Desktop,20,10,1
2009,Male,22,AU,Family,166,27,0.399,Mobile,0,107,0
2010,Female,51,BR,Free,168,31,0.118,Web,22,11,0
2011,Male,31,GB,Premium,40,30,0.113,Mobile,0,135,0
2012,Male,23,IN,Student,214,31,0.159,Mobile,0,8,0
2013,Other,36,CA,Premium,65,35,0.407,Mobile,0,127,1
2014,Male,36,CA,Free,260,34,0.438,Desktop,23,11,1
2015,Female,28,US,Free,149,42,0.231,Mobile,17,7,1
2016,Male,36,GB,Student,162,36,0.17,Mobile,0,8,0
2017,Male,23,US,Premium,241,49,0.303,Mobile,0,114,0
2018,Female,26,US,Premium,50,23,0.177,Web,0,113,1
2019,Male,13,IN,Free,170,27,0.248,Mobile,12,13,1
2020,Female,19,NL,Family,180,31,0.055,Mobile,0,134,0
2021,Other,44,NL,Premium,277,33,0.195,Web,0,124,0
2022,Female,43,CA,Free,77,35,0.146,Desktop,24,10,1
2023,Other,30,DE,Premium,252,38,0.199,Mobile,0,133,0
2024,Male,43,US,Free,193,52,0.167,Web,16,9,1
2025,Male,28,IN,Free,19,24,0.301,Mobile,23,7,1
2026,Male,28,US,Family,226,63,0.088,Mobile,0,125,0
2027,Female,30,US,Free,40,51,0.304,Mobile,23,9,1
2028,Other,29,FR,Premium,145,23,0.549,Mobile,0,121,1
2029,Male,28,US,Free,128,47,0.208,Web,24,9,1
2030,Female,39,US,Free,96,25,0.291,Desktop,19,7,1
2031,Male,31,BR,Free,225,33,0.341,Mobile,22,11,0
2032,Female,35,US,Student,578,36,0.267,Web,0,6,0
2033,Female,38,US,Free,128,31,0.236,Mobile,22,8,1
2034,Other,33,US,Free,189,33,0.206,Mobile,14,10,0
2035,Female,22,US,Premium,202,35,0.513,Web,0,109,0
2036,Male,19,US,Free,272,36,0.34,Web,16,8,0
2037,Male,31,IN,Free,81,36,0.136,Mobile,20,4,1
2038,Male,28,US,Free,45,35,0.501,Mobile,18,15,1
2039,Male,30,BR,Free,104,27,0.283,Mobile,23,7,0
2040,Male,29,US,Free,256,20,0.358,Mobile,18,7,0
2041,Female,50,GB,Free,112,23,0.333,Mobile,10,9,0
2042,Female,19,FR,Free,95,32,0.266,Mobile,17,12,1
2043,Female,14,FR,Premium,38,23,0.282,Mobile,0,110,1
2044,Male,32,DE,Free,119,37,0.364,Desktop,18,13,1
2045,Female,26,AU,Family,198,27,0.457,Mobile,0,133,1
2046,Female,32,US,Premium,148,32,0.199,Mobile,0,128,0
2047,Male,34,GB,Free,73,45,0.181,Web,22,16,1
2048,Female,40,BR,Student,224,28,0.309,Mobile,0,9,0
2049,Female,17,US,Free,71,29,0.447,Desktop,13,11,1
2050,Male,25,US,Free,119,27,0.454,Mobile,14,7,1
2051,Female,33,US,Free,167,30,0.355,Mobile,21,9,1
2052,Female,36,DE,Premium,149,26,0.165,Mobile,0,123,0
2053,Male,47,US,Free,183,30,0.297,Mobile,23,10,0
2054,Other,37,US,Free,181,31,0.202,Mobile,30,10,1
2055,Female,29,GB,Free,61,31,0.322,Mobile,18,17,1
2056,Female,22,DE,Premium,77,36,0.193,Mobile,0,134,1
2057,Female,25,US,Free,203,32,0.337,Mobile,21,10,1
2058,Male,25,US,Free,191,31,0.224,Mobile,35,9,0
2059,Female,35,DE,Free,110,32,0.288,Web,25,18,0
2060,Female,32,NL,Family,66,35,0.142,Web,0,122,0
2061,Male,19,FR,Free,278,38,0.165,Web,18,8,1
2062,Female,26,IN,Free,90,30,0.346,Mobile,28,6,1
2063,Female,37,US,Family,170,29,0.226,Mobile,0,130,0
2064,Female,32,US,Free,157,22,0.26,Mobile,25,6,1
2065,Male,34,GB,Premium,95,44,0.301,Desktop,0,88,0
2066,Female,33,BR,Student,117,44,0.207,Mobile,0,5,1
2067,Male,43,GB,Family,148,34,0.721,Mobile,0,118,1
2068,Male,31,BR,Free,203,31,0.192,Mobile,28,13,0
2069,Male,26,SE,Free,106,36,0.335,Mobile,17,6,1
2070,Male,22,US,Free,170,20,0.354,Mobile,19,7,1
2071,Female,31,US,Student,257,27,0.405,Web,0,9,0
2072,Female,13,US,Student,121,36,0.601,Desktop,0,9,1
2073,Male,28,US,Free,52,47,0.218,Mobile,21,12,1
2074,Female,28,US,Premium,59,28,0.355,Mobile,0,105,0
2075,Female,19,BR,Family,195,32,0.203,Mobile,0,124,0
2076,Female,22,US,Free,80,32,0.145,Mobile,18,8,1
2077,Male,36,US,Free,153,37,0.277,Web,20,11,1
2078,Female,31,US,Free,123,25,0.335,Mobile,20,15,1
2079,Other,30,AU,Free,14,33,0.305,Desktop,18,15,1
2080,Female,32,FR,Family,97,43,0.499,Mobile,0,130,1
2081,Male,30,AU,Family,115,38,0.216,Mobile,0,117,0
2082,Male,39,NL,Free,102,30,0.059,Mobile,22,8,0
2083,Female,30,GB,Free,102,29,0.332,Desktop,23,13,1
2084,Other,18,US,Free,153,33,0.213,Mobile,13,6,1
2085,Female,43,US,Premium,62,39,0.164,Web,0,114,0
2086,Female,32,US,Premium,45,23,0.444,Desktop,0,112,1
2087,Male,25,IN,Premium,69,30,0.699,Desktop,0,116,1
2088,Female,19,US,Premium,303,30,0.071,Desktop,0,120,0
2089,Female,33,US,Free,129,28,0.645,Mobile,23,12,1
2090,Male,29,DE,Free,51,32,0.246,Mobile,18,10,1
2091,Female,42,DE,Student,53,38,0.002,Mobile,0,7,0
2092,Other,27,FR,Free,185,30,0.463,Mobile,15,11,1
2093,Male,23,US,Premium,294,25,0.696,Desktop,0,122,1
2094,Female,37,BR,Free,84,30,0.225,Mobile,23,7,1
2095,Male,37,CA,Premium,90,33,0.026,Mobile,0,132,0
2096,Female,31,US,Premium,440,27,0.439,Web,0,122,0
2097,Female,35,IN,Premium,92,32,0.074,Mobile,0,156,0
2098,Female,29,NL,Family,20,27,0.641,Mobile,0,122,1
2099,Female,31,US,Free,142,25,0.215,Mobile,19,8,0
2100,Male,39,GB,Premium,74,35,0.636,Desktop,0,117,1
2101,Other,35,GB,Free,127,38,0.375,Mobile,22,14,1
2102,Female,28,US,Premium,345,24,0.349,Web,0,115,0
2103,Male,40,BR,Free,128,42,0.162,Mobile,20,10,0
2104,Female,13,US,Family,124,32,0.466,Web,0,110,0
2105,Female,46,IN,Free,50,29,0.361,Mobile,16,18,1
2106,Male,16,FR,Free,131,23,0.193,Mobile,21,11,1
2107,Female,24,DE,Free,208,38,0.153,Mobile,18,11,1
2108,Other,29,US,Student,390,26,0.668,Mobile,0,11,1
2109,Male,28,US,Free,25,28,0.285,Mobile,12,11,1
2110,Other,38,US,Free,197,30,0.291,Mobile,17,12,1
2111,Male,21,US,Free,66,23,0.23,Mobile,25,8,1
2112,Male,32,US,Free,225,60,0.089,Web,17,9,1
2113,Male,25,BR,Free,40,22,0.347,Mobile,23,13,1
2114,Female,32,US,Premium,242,22,0.117,Web,0,123,0
2115,Female,29,IN,Free,227,23,0.413,Web,25,16,1
2116,Male,30,GB,Premium,182,34,0.307,Mobile,0,115,0
2117,Male,25,IN,Free,141,32,0.339,Mobile,20,11,1
2118,Female,25,NL,Free,26,29,0.224,Mobile,19,9,1
2119,Male,32,US,Premium,321,29,0.333,Desktop,0,110,0
2120,Female,37,BR,Free,101,30,0.142,Web,19,8,1
2121,Female,25,DE,Free,309,27,0.272,Mobile,25,12,1
2122,Female,23,BR,Free,124,29,0.208,Mobile,13,13,1
2123,Other,34,FR,Free,149,31,0.106,Mobile,14,7,1
2124,Male,29,GB,Premium,143,27,0.335,Web,0,131,1
2125,Other,36,US,Premium,103,48,0.406,Desktop,0,130,0
2126,Female,22,US,Premium,67,27,0.172,Web,0,116,1
2127,Female,15,CA,Free,202,28,0.176,Mobile,15,7,1
2128,Male,25,SE,Free,41,32,0.336,Mobile,23,10,1
2129,Female,23,IN,Free,149,27,0.457,Web,25,11,1
2130,Male,29,US,Premium,65,34,0.391,Web,0,118,1
2131,Male,24,BR,Free,148,33,0.218,Mobile,15,12,1
2132,Male,35,IN,Free,158,22,0.5,Mobile,23,9,1
2133,Female,27,US,Premium,203,34,0.268,Mobile,0,108,1
2134,Female,31,US,Free,228,43,0.044,Desktop,15,14,0
2135,Female,31,US,Student,98,29,0.1,Mobile,0,9,0
2136,Female,31,BR,Free,63,27,0.459,Mobile,20,8,1
2137,Male,29,BR,Premium,16,37,0.113,Mobile,0,125,0
2138,Female,34,US,Free,21,25,0.225,Mobile,19,14,1
2139,Male,23,US,Family,212,55,0.21,Mobile,0,125,0
2140,Female,41,IN,Free,50,33,0.063,Mobile,16,11,0
2141,Female,28,AU,Free,179,27,0.199,Web,20,7,1
2142,Female,19,IN,Free,420,44,0.335,Mobile,20,7,0
2143,Female,31,DE,Student,55,40,0.184,Mobile,0,8,1
2144,Male,23,US,Student,132,36,0.219,Mobile,0,11,1
2145,Female,35,CA,Free,100,23,0.232,Mobile,25,9,0
2146,Female,47,US,Premium,275,38,0.505,Mobile,0,127,0
2147,Female,23,BR,Premium,73,25,0,Mobile,0,100,0
2148,Male,32,US,Free,108,26,0.338,Mobile,18,10,1
2149,Female,15,BR,Free,48,36,0.144,Web,17,6,1
2150,Female,33,US,Student,92,36,0.599,Desktop,0,7,1
2151,Male,22,BR,Free,52,29,0.037,Mobile,11,6,1
2152,Male,25,US,Free,151,34,0.05,Web,24,5,0
2153,Female,21,GB,Free,318,32,0.211,Web,22,8,1
2154,Female,35,DE,Free,137,30,0.056,Web,20,8,0
2155,Male,38,US,Premium,216,31,0.11,Mobile,0,119,1
2156,Male,30,NL,Free,60,29,0.08,Desktop,21,13,1
2157,Male,23,CA,Free,50,29,0.693,Mobile,20,11,1
2158,Male,42,GB,Free,169,28,0.059,Desktop,20,14,0
2159,Female,23,BR,Free,247,40,0.398,Mobile,18,14,1
2160,Female,13,BR,Free,84,32,0.075,Mobile,19,15,0
2161,Female,33,CA,Family,102,28,0.121,Mobile,0,93,0
2162,Female,21,AU,Free,26,31,0.614,Desktop,17,2,1
2163,Male,37,US,Premium,240,36,0.079,Desktop,0,111,0
2164,Female,26,US,Free,89,34,0.572,Mobile,21,6,1
2165,Female,34,DE,Free,145,25,0.054,Mobile,20,7,0
2166,Other,41,US,Free,110,28,0.086,Desktop,23,12,1
2167,Female,20,GB,Premium,288,34,0.499,Mobile,0,125,1
2168,Male,25,US,Family,38,28,0.079,Mobile,0,102,1
2169,Female,29,GB,Free,171,26,0.103,Desktop,19,6,1
2170,Male,42,BR,Free,109,56,0.389,Web,24,11,1
2171,Female,24,DE,Premium,170,26,0.212,Mobile,0,144,0
2172,Male,25,SE,Free,69,30,0.373,Mobile,17,9,1
2173,Male,33,IN,Premium,98,35,0.155,Desktop,0,99,0
2174,Female,25,US,Free,21,27,0.282,Web,16,9,1
2175,Male,31,US,Premium,54,23,0.531,Mobile,0,117,1
2176,Female,17,US,Premium,35,34,0.252,Mobile,0,110,1
2177,Male,47,BR,Free,174,37,0.301,Mobile,21,13,0
2178,Female,19,US,Premium,197,38,0.306,Web,0,135,0
2179,Female,27,US,Free,82,18,0.137,Mobile,16,10,1
2180,Female,29,AU,Free,233,35,0.432,Mobile,14,9,1
2181,Male,45,DE,Free,171,54,0.588,Mobile,19,7,1
2182,Male,19,US,Free,80,22,0.199,Mobile,14,7,0
2183,Male,45,US,Free,41,28,0.285,Mobile,26,13,1
2184,Male,36,BR,Student,31,34,0,Mobile,0,18,0
2185,Female,33,AU,Premium,59,33,0.396,Mobile,0,113,1
2186,Other,22,US,Free,376,35,0.152,Mobile,20,13,0
2187,Female,34,GB,Family,224,38,0,Mobile,0,152,0
2188,Female,24,BR,Free,230,29,0.286,Desktop,19,10,1
2189,Female,40,IN,Premium,71,27,0.278,Mobile,0,135,0
2190,Female,22,BR,Free,218,54,0.093,Web,16,5,0
2191,Male,29,GB,Premium,138,28,0.144,Mobile,0,116,0
2192,Other,25,AU,Premium,247,25,0.467,Mobile,0,118,1
2193,Female,22,US,Premium,225,34,0.347,Mobile,0,129,1
2194,Female,35,US,Free,216,31,0.53,Web,27,6,1
2195,Male,34,IN,Free,99,19,0.557,Mobile,23,6,0
2196,Male,39,CA,Free,140,25,0.579,Mobile,19,15,1
2197,Female,15,BR,Free,97,35,0.277,Mobile,26,12,1
2198,Female,38,US,Free,100,46,0.046,Mobile,19,7,1
2199,Female,50,BR,Premium,116,37,0.248,Mobile,0,133,0
2200,Male,26,US,Family,88,30,0.279,Web,0,118,1
2201,Other,45,FR,Free,228,26,0.197,Mobile,16,10,0
2202,Male,27,US,Free,192,22,0.254,Mobile,23,9,0
2203,Male,19,DE,Family,352,27,0.256,Web,0,113,0
2204,Male,27,IN,Family,50,23,0.665,Mobile,0,135,1
2205,Female,38,US,Free,688,33,0.473,Mobile,23,11,0
2206,Other,23,US,Free,192,33,0.641,Mobile,24,14,1
2207,Male,25,CA,Premium,8,35,0.347,Mobile,0,114,1
2208,Female,34,BR,Premium,72,33,0.36,Mobile,0,108,1
2209,Male,30,US,Free,164,28,0.125,Mobile,22,17,0
2210,Other,34,US,Premium,179,27,0.182,Desktop,0,109,0
2211,Female,31,US,Premium,110,27,0.477,Mobile,0,132,1
2212,Female,33,NL,Free,189,29,0.248,Web,22,7,0
2213,Male,26,US,Premium,114,20,0.264,Mobile,0,131,0
2214,Other,31,US,Free,150,39,0.227,Mobile,18,16,0
2215,Female,22,IN,Premium,30,35,0.261,Mobile,0,137,1
2216,Male,40,IN,Premium,70,27,0.541,Mobile,0,118,1
2217,Female,24,US,Free,284,34,0.392,Mobile,28,10,0
2218,Male,39,SE,Premium,83,25,0.285,Mobile,0,114,0
2219,Female,28,DE,Premium,165,31,0.439,Desktop,0,122,1
2220,Male,31,GB,Student,50,33,0.135,Web,0,10,0
2221,Female,26,US,Free,57,33,0.579,Mobile,22,8,1
2222,Female,21,AU,Free,74,44,0.487,Desktop,25,11,1
2223,Male,16,US,Student,113,23,0.433,Desktop,0,8,1
2224,Male,21,US,Premium,120,26,0.547,Mobile,0,118,1
2225,Male,27,US,Student,376,29,0.242,Mobile,0,5,0
2226,Female,31,IN,Free,175,33,0.545,Web,22,12,1
2227,Male,38,DE,Free,136,30,0.261,Mobile,21,7,0
2228,Female,26,DE,Free,215,29,0.581,Web,32,7,1
2229,Male,22,US,Family,61,41,0.332,Mobile,0,117,1
2230,Male,18,FR,Family,26,34,0.154,Mobile,0,117,1
2231,Female,33,IN,Premium,137,37,0.37,Mobile,0,102,0
2232,Male,41,US,Free,116,26,0.356,Web,19,8,1
2233,Other,40,BR,Free,37,40,0.147,Mobile,24,14,1
2234,Female,35,US,Premium,208,39,0.1,Mobile,0,127,0
2235,Female,35,IN,Premium,93,38,0.36,Mobile,0,113,1
2236,Female,43,US,Premium,96,44,0.624,Mobile,0,110,1
2237,Female,32,CA,Free,120,22,0.505,Mobile,26,10,1
2238,Male,35,NL,Free,207,27,0.489,Mobile,17,7,1
2239,Male,27,SE,Free,63,29,0.2,Mobile,23,6,1
